8.232421875000000000e-01,1.738281250000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.816406250000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.177734375000000000e-01,0.000000000000000000e+00,1.630859375000000000e-01,0.000000000000000000e+00
8.095703125000000000e-01,6.259765625000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.765625000000000000e-01,0.000000000000000000e+00,2.060546875000000000e-01
1.992187500000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.416015625000000000e-01,1.718750000000000000e-01,6.484375000000000000e-01
1.679687500000000000e-01,9.257812500000000000e-01,0.000000000000000000e+00,9.755859375000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.601562500000000000e-01
2.080078125000000000e-01,0.000000000000000000e+00,9.619140625000000000e-01,6.650390625000000000e-01,8.632812500000000000e-01,8.095703125000000000e-01,9.228515625000000000e-01
0.000000000000000000e+00,1.679687500000000000e-01,1.894531250000000000e-01,0.000000000000000000e+00,8.076171875000000000e-01,0.000000000000000000e+00,1.943359375000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.050781250000000000e-01,7.080078125000000000e-01,0.000000000000000000e+00,1.748046875000000000e-01,0.000000000000000000e+00
7.949218750000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.187500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.728515625000000000e-01,7.792968750000000000e-01,1.972656250000000000e-01,2.089843750000000000e-01,1.787109375000000000e-01,0.000000000000000000e+00
