0.000000000000000000e+00,8.134765625000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.150390625000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.111328125000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.925781250000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.837890625000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.134765625000000000e-01,0.000000000000000000e+00
8.759765625000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.935546875000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.095703125000000000e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.023437500000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.134765625000000000e-01
0.000000000000000000e+00,7.929687500000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.013671875000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.033203125000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.033203125000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.154296875000000000e-01,0.000000000000000000e+00
